Year;Date;Time;Round;Stadium;City;Country;Team;Team G;Opponent;Opponent G;Observation
1978;1978-06-14 00:00:00.000;" 13:45 ";Group A;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Italy;0;Germany FR;0;" "
1978;1978-06-14 00:00:00.000;" 13:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Austria;1;Netherlands;5;" "
1978;1978-06-14 00:00:00.000;" 13:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Netherlands;5;Austria;1;" "
1978;1978-06-14 00:00:00.000;" 16:45 ";Group B;San Martin;"Mendoza ";Argentina;Brazil;3;Peru;0;" "
1978;1978-06-14 00:00:00.000;" 16:45 ";Group B;San Martin;"Mendoza ";Argentina;Peru;0;Brazil;3;" "
1978;1978-06-14 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Argentina;2;Poland;0;" "
1978;1978-06-14 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Poland;0;Argentina;2;" "
1978;1978-06-18 00:00:00.000;" 13:45 ";Group B;San Martin;"Mendoza ";Argentina;Peru;0;Poland;1;" "
1978;1978-06-18 00:00:00.000;" 13:45 ";Group B;San Martin;"Mendoza ";Argentina;Poland;1;Peru;0;" "
1978;1978-06-18 00:00:00.000;" 16:45 ";Group A;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Austria;0;Italy;1;" "
1978;1978-06-18 00:00:00.000;" 16:45 ";Group A;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Italy;1;Austria;0;" "
1978;1978-06-18 00:00:00.000;" 16:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Germany FR;2;Netherlands;2;" "
1978;1978-06-18 00:00:00.000;" 16:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Netherlands;2;Germany FR;2;" "
1978;1978-06-18 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Argentina;0;Brazil;0;" "
1978;1978-06-18 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Brazil;0;Argentina;0;" "
1978;1978-06-21 00:00:00.000;" 13:45 ";Group A;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Italy;1;Netherlands;2;" "
1978;1978-06-21 00:00:00.000;" 13:45 ";Group A;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Netherlands;2;Italy;1;" "
1978;1978-06-21 00:00:00.000;" 13:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Austria;3;Germany FR;2;" "
1978;1978-06-21 00:00:00.000;" 13:45 ";Group A;Estadio Olï¿½mpico Chateau Carreras;"Cordoba ";Argentina;Germany FR;2;Austria;3;" "
1978;1978-06-21 00:00:00.000;" 16:45 ";Group B;San Martin;"Mendoza ";Argentina;Brazil;3;Poland;1;" "
1978;1978-06-21 00:00:00.000;" 16:45 ";Group B;San Martin;"Mendoza ";Argentina;Poland;1;Brazil;3;" "
1978;1978-06-21 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Argentina;6;Peru;0;" "
1978;1978-06-21 00:00:00.000;" 19:15 ";Group B;Arroyito - Estadio Dr. Lisandro de la Torre;"Rosario ";Argentina;Peru;0;Argentina;6;" "
1978;1978-06-24 00:00:00.000;" 15:00 ";Match for third place;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Brazil;2;Italy;1;" "
1978;1978-06-24 00:00:00.000;" 15:00 ";Match for third place;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Italy;1;Brazil;2;" "
1978;1978-06-25 00:00:00.000;" 15:00 ";Final;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Argentina;3;Netherlands;1;"Argentina win after extra time "
1978;1978-06-25 00:00:00.000;" 15:00 ";Final;El Monumental - Estadio Monumental Antonio Vespuci;"Buenos Aires ";Argentina;Netherlands;1;Argentina;3;"Argentina win after extra time "
1982;1982-06-13 00:00:00.000;" 20:00 ";Group 3;Camp Nou;"Barcelona ";Spain;Argentina;0;Belgium;1;" "
1982;1982-06-13 00:00:00.000;" 20:00 ";Group 3;Camp Nou;"Barcelona ";Spain;Belgium;1;Argentina;0;" "
1982;1982-06-14 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Italy;0;Poland;0;" "
1982;1982-06-14 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Poland;0;Italy;0;" "
1982;1982-06-14 00:00:00.000;" 21:00 ";Group 6;Ramon Sanchez Pizjuan;"Seville ";Spain;Brazil;2;Soviet Union;1;" "
1982;1982-06-14 00:00:00.000;" 21:00 ";Group 6;Ramon Sanchez Pizjuan;"Seville ";Spain;Soviet Union;1;Brazil;2;" "
1982;1982-06-15 00:00:00.000;" 17:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Cameroon;0;Peru;0;" "
1982;1982-06-15 00:00:00.000;" 17:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Peru;0;Cameroon;0;" "
1982;1982-06-15 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;El Salvador;1;Hungary;10;" "
1982;1982-06-15 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;Hungary;10;El Salvador;1;" "
1982;1982-06-15 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;New Zealand;2;Scotland;5;" "
1982;1982-06-15 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;Scotland;5;New Zealand;2;" "
1982;1982-06-16 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Algeria;2;Germany FR;1;" "
1982;1982-06-16 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Germany FR;1;Algeria;2;" "
1982;1982-06-16 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;England;3;France;1;" "
1982;1982-06-16 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;France;1;England;3;" "
1982;1982-06-16 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Honduras;1;Spain;1;" "
1982;1982-06-16 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Spain;1;Honduras;1;" "
1982;1982-06-17 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Austria;1;Chile;0;" "
1982;1982-06-17 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Chile;0;Austria;1;" "
1982;1982-06-17 00:00:00.000;" 17:45 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;Czechoslovakia;1;Kuwait;1;" "
1982;1982-06-17 00:00:00.000;" 17:45 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;Kuwait;1;Czechoslovakia;1;" "
1982;1982-06-17 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Northern Ireland;0;Yugoslavia;0;" "
1982;1982-06-17 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Yugoslavia;0;Northern Ireland;0;" "
1982;1982-06-18 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Italy;1;Peru;1;" "
1982;1982-06-18 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Peru;1;Italy;1;" "
1982;1982-06-18 00:00:00.000;" 21:00 ";Group 3;Jose Rico Perez;"Alicante ";Spain;Argentina;4;Hungary;1;" "
1982;1982-06-18 00:00:00.000;" 21:00 ";Group 3;Jose Rico Perez;"Alicante ";Spain;Hungary;1;Argentina;4;" "
1982;1982-06-18 00:00:00.000;" 21:00 ";Group 6;Benito Villamarin;"Seville ";Spain;Brazil;4;Scotland;1;" "
1982;1982-06-18 00:00:00.000;" 21:00 ";Group 6;Benito Villamarin;"Seville ";Spain;Scotland;1;Brazil;4;" "
1982;1982-06-19 00:00:00.000;" 19:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Cameroon;0;Poland;0;" "
1982;1982-06-19 00:00:00.000;" 19:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Poland;0;Cameroon;0;" "
1982;1982-06-19 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;Belgium;1;El Salvador;0;" "
1982;1982-06-19 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;El Salvador;0;Belgium;1;" "
1982;1982-06-19 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;New Zealand;0;Soviet Union;3;" "
1982;1982-06-19 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;Soviet Union;3;New Zealand;0;" "
1982;1982-06-20 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Chile;1;Germany FR;4;" "
1982;1982-06-20 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Germany FR;4;Chile;1;" "
1982;1982-06-20 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;Czechoslovakia;0;England;2;" "
1982;1982-06-20 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;England;2;Czechoslovakia;0;" "
1982;1982-06-20 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Spain;2;Yugoslavia;1;" "
1982;1982-06-20 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Yugoslavia;1;Spain;2;" "
1982;1982-06-21 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Algeria;0;Austria;2;" "
1982;1982-06-21 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Austria;2;Algeria;0;" "
1982;1982-06-21 00:00:00.000;" 17:15 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;France;4;Kuwait;1;" "
1982;1982-06-21 00:00:00.000;" 17:15 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;Kuwait;1;France;4;" "
1982;1982-06-21 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Honduras;1;Northern Ireland;1;" "
1982;1982-06-21 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Northern Ireland;1;Honduras;1;" "
1982;1982-06-22 00:00:00.000;" 17:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Peru;1;Poland;5;" "
1982;1982-06-22 00:00:00.000;" 17:15 ";Group 1;Riazor;"La Coruï¿½A ";Spain;Poland;5;Peru;1;" "
1982;1982-06-22 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;Belgium;1;Hungary;1;" "
1982;1982-06-22 00:00:00.000;" 21:00 ";Group 3;Nuevo Estadio;"Elche ";Spain;Hungary;1;Belgium;1;" "
1982;1982-06-22 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;Scotland;2;Soviet Union;2;" "
1982;1982-06-22 00:00:00.000;" 21:00 ";Group 6;La Rosaleda;"Malaga ";Spain;Soviet Union;2;Scotland;2;" "
1982;1982-06-23 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Cameroon;1;Italy;1;" "
1982;1982-06-23 00:00:00.000;" 17:15 ";Group 1;Estadio Municipal de Balaï¿½dos;"Vigo ";Spain;Italy;1;Cameroon;1;" "
1982;1982-06-23 00:00:00.000;" 21:00 ";Group 3;Jose Rico Perez;"Alicante ";Spain;Argentina;2;El Salvador;0;" "
1982;1982-06-23 00:00:00.000;" 21:00 ";Group 3;Jose Rico Perez;"Alicante ";Spain;El Salvador;0;Argentina;2;" "
1982;1982-06-23 00:00:00.000;" 21:00 ";Group 6;Benito Villamarin;"Seville ";Spain;Brazil;4;New Zealand;0;" "
1982;1982-06-23 00:00:00.000;" 21:00 ";Group 6;Benito Villamarin;"Seville ";Spain;New Zealand;0;Brazil;4;" "
1982;1982-06-24 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Algeria;3;Chile;2;" "
1982;1982-06-24 00:00:00.000;" 17:15 ";Group 2;Carlos Tartiere;"Oviedo ";Spain;Chile;2;Algeria;3;" "
1982;1982-06-24 00:00:00.000;" 17:15 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;Czechoslovakia;1;France;1;" "
1982;1982-06-24 00:00:00.000;" 17:15 ";Group 4;Jose Zorrilla;"Valladolid ";Spain;France;1;Czechoslovakia;1;" "
1982;1982-06-24 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Honduras;0;Yugoslavia;1;" "
1982;1982-06-24 00:00:00.000;" 21:00 ";Group 5;La Romareda;"Zaragoza ";Spain;Yugoslavia;1;Honduras;0;" "
1982;1982-06-25 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Austria;0;Germany FR;1;" "
1982;1982-06-25 00:00:00.000;" 17:15 ";Group 2;El Molinon;"Gijon ";Spain;Germany FR;1;Austria;0;" "
1982;1982-06-25 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;England;1;Kuwait;0;" "
1982;1982-06-25 00:00:00.000;" 17:15 ";Group 4;San Mames;"Bilbao ";Spain;Kuwait;0;England;1;" "
1982;1982-06-25 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Northern Ireland;1;Spain;0;" "
1982;1982-06-25 00:00:00.000;" 21:00 ";Group 5;Luis Casanova;"Valencia ";Spain;Spain;0;Northern Ireland;1;" "
1982;1982-06-28 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;Austria;0;France;1;" "
1982;1982-06-28 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;France;1;Austria;0;" "
1982;1982-06-28 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Belgium;0;Poland;3;" "
1982;1982-06-28 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Poland;3;Belgium;0;" "
1982;1982-06-29 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Argentina;1;Italy;2;" "
1982;1982-06-29 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Italy;2;Argentina;1;" "
1982;1982-06-29 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;England;0;Germany FR;0;" "
1982;1982-06-29 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;Germany FR;0;England;0;" "
1982;1982-07-01 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;Austria;2;Northern Ireland;2;" "
1982;1982-07-01 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;Northern Ireland;2;Austria;2;" "
1982;1982-07-01 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Belgium;0;Soviet Union;1;" "
1982;1982-07-01 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Soviet Union;1;Belgium;0;" "
1982;1982-07-02 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Argentina;1;Brazil;3;" "
1982;1982-07-02 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Brazil;3;Argentina;1;" "
1982;1982-07-02 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;Germany FR;2;Spain;1;" "
1982;1982-07-02 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;Spain;1;Germany FR;2;" "
1982;1982-07-04 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;France;4;Northern Ireland;1;" "
1982;1982-07-04 00:00:00.000;" 17:15 ";Group 4;Vicente Calderon;"Madrid ";Spain;Northern Ireland;1;France;4;" "
1982;1982-07-04 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Poland;0;Soviet Union;0;" "
1982;1982-07-04 00:00:00.000;" 21:00 ";Group 1;Camp Nou;"Barcelona ";Spain;Soviet Union;0;Poland;0;" "
1982;1982-07-05 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Brazil;2;Italy;3;" "
1982;1982-07-05 00:00:00.000;" 17:15 ";Group 3;Sarria;"Barcelona ";Spain;Italy;3;Brazil;2;" "
1982;1982-07-05 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;England;0;Spain;0;" "
1982;1982-07-05 00:00:00.000;" 21:00 ";Group 2;Santiago Bernabeu;"Madrid ";Spain;Spain;0;England;0;" "
1982;1982-07-08 00:00:00.000;" 17:15 ";Semi-finals;Camp Nou;"Barcelona ";Spain;Italy;2;Poland;0;" "
1982;1982-07-08 00:00:00.000;" 17:15 ";Semi-finals;Camp Nou;"Barcelona ";Spain;Poland;0;Italy;2;" "
1982;1982-07-08 00:00:00.000;" 21:00 ";Semi-finals;Ramon Sanchez Pizjuan;"Seville ";Spain;France;3;Germany FR;3;" win on penalties (5 - 4) "
1982;1982-07-08 00:00:00.000;" 21:00 ";Semi-finals;Ramon Sanchez Pizjuan;"Seville ";Spain;Germany FR;3;France;3;" win on penalties (5 - 4) "
1982;1982-07-10 00:00:00.000;" 20:00 ";Match for third place;Jose Rico Perez;"Alicante ";Spain;France;2;Poland;3;" "
1982;1982-07-10 00:00:00.000;" 20:00 ";Match for third place;Jose Rico Perez;"Alicante ";Spain;Poland;3;France;2;" "
1982;1982-07-11 00:00:00.000;" 20:00 ";Final;Santiago Bernabeu;"Madrid ";Spain;Germany FR;1;Italy;3;" "
1982;1982-07-11 00:00:00.000;" 20:00 ";Final;Santiago Bernabeu;"Madrid ";Spain;Italy;3;Germany FR;1;" "
1986;1986-05-31 00:00:00.000;" 12:00 ";Group A;Estadio Azteca;"Mexico City ";Mexico;Bulgaria;1;Italy;1;" "
1986;1986-05-31 00:00:00.000;" 12:00 ";Group A;Estadio Azteca;"Mexico City ";Mexico;Italy;1;Bulgaria;1;" "
1986;1986-06-01 00:00:00.000;" 12:00 ";Group D;Jalisco;"Guadalajara ";Mexico;Brazil;1;Spain;0;" "
1986;1986-06-01 00:00:00.000;" 12:00 ";Group D;Jalisco;"Guadalajara ";Mexico;Spain;0;Brazil;1;" "
1986;1986-06-01 00:00:00.000;" 16:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;Canada;0;France;1;" "
1986;1986-06-01 00:00:00.000;" 16:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;France;1;Canada;0;" "
1986;1986-06-02 00:00:00.000;" 12:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Argentina;3;Korea Republic;1;" "
1986;1986-06-02 00:00:00.000;" 12:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Korea Republic;1;Argentina;3;" "
1986;1986-06-02 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Hungary;0;Soviet Union;6;" "
1986;1986-06-02 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Soviet Union;6;Hungary;0;" "
1986;1986-06-02 00:00:00.000;" 16:00 ";Group F;Estadio Universitario;"Monterrey ";Mexico;Morocco;0;Poland;0;" "
1986;1986-06-02 00:00:00.000;" 16:00 ";Group F;Estadio Universitario;"Monterrey ";Mexico;Poland;0;Morocco;0;" "
1986;1986-06-03 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Belgium;1;Mexico;2;" "
1986;1986-06-03 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Mexico;2;Belgium;1;" "
1986;1986-06-03 00:00:00.000;" 12:00 ";Group D;Tres de Marzo;"Guadalajara ";Mexico;Algeria;1;Northern Ireland;1;" "
1986;1986-06-03 00:00:00.000;" 12:00 ";Group D;Tres de Marzo;"Guadalajara ";Mexico;Northern Ireland;1;Algeria;1;" "
1986;1986-06-03 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;England;0;Portugal;1;" "
1986;1986-06-03 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;Portugal;1;England;0;" "
1986;1986-06-04 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Iraq;0;Paraguay;1;" "
1986;1986-06-04 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Paraguay;1;Iraq;0;" "
1986;1986-06-04 00:00:00.000;" 12:00 ";Group E;Estadio Corregidora;"Queretaro ";Mexico;Germany FR;1;Uruguay;1;" "
1986;1986-06-04 00:00:00.000;" 12:00 ";Group E;Estadio Corregidora;"Queretaro ";Mexico;Uruguay;1;Germany FR;1;" "
1986;1986-06-04 00:00:00.000;" 16:00 ";Group E;Neza;"Nezahualcoyotl ";Mexico;Denmark;1;Scotland;0;" "
1986;1986-06-04 00:00:00.000;" 16:00 ";Group E;Neza;"Nezahualcoyotl ";Mexico;Scotland;0;Denmark;1;" "
1986;1986-06-05 00:00:00.000;" 12:00 ";Group A;Cuauhtemoc;"Puebla ";Mexico;Argentina;1;Italy;1;" "
1986;1986-06-05 00:00:00.000;" 12:00 ";Group A;Cuauhtemoc;"Puebla ";Mexico;Italy;1;Argentina;1;" "
1986;1986-06-05 00:00:00.000;" 12:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;France;1;Soviet Union;1;" "
1986;1986-06-05 00:00:00.000;" 12:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;Soviet Union;1;France;1;" "
1986;1986-06-05 00:00:00.000;" 16:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Bulgaria;1;Korea Republic;1;" "
1986;1986-06-05 00:00:00.000;" 16:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Korea Republic;1;Bulgaria;1;" "
1986;1986-06-06 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Canada;0;Hungary;2;" "
1986;1986-06-06 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Hungary;2;Canada;0;" "
1986;1986-06-06 00:00:00.000;" 12:00 ";Group D;Jalisco;"Guadalajara ";Mexico;Algeria;0;Brazil;1;" "
1986;1986-06-06 00:00:00.000;" 12:00 ";Group D;Jalisco;"Guadalajara ";Mexico;Brazil;1;Algeria;0;" "
1986;1986-06-06 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;England;0;Morocco;0;" "
1986;1986-06-06 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;Morocco;0;England;0;" "
1986;1986-06-07 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Mexico;1;Paraguay;1;" "
1986;1986-06-07 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Paraguay;1;Mexico;1;" "
1986;1986-06-07 00:00:00.000;" 12:00 ";Group D;Tres de Marzo;"Guadalajara ";Mexico;Northern Ireland;1;Spain;2;" "
1986;1986-06-07 00:00:00.000;" 12:00 ";Group D;Tres de Marzo;"Guadalajara ";Mexico;Spain;2;Northern Ireland;1;" "
1986;1986-06-07 00:00:00.000;" 16:00 ";Group F;Estadio Universitario;"Monterrey ";Mexico;Poland;1;Portugal;0;" "
1986;1986-06-07 00:00:00.000;" 16:00 ";Group F;Estadio Universitario;"Monterrey ";Mexico;Portugal;0;Poland;1;" "
1986;1986-06-08 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Belgium;2;Iraq;1;" "
1986;1986-06-08 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Iraq;1;Belgium;2;" "
1986;1986-06-08 00:00:00.000;" 12:00 ";Group E;Estadio Corregidora;"Queretaro ";Mexico;Germany FR;2;Scotland;1;" "
1986;1986-06-08 00:00:00.000;" 12:00 ";Group E;Estadio Corregidora;"Queretaro ";Mexico;Scotland;1;Germany FR;2;" "
1986;1986-06-08 00:00:00.000;" 16:00 ";Group E;Neza;"Nezahualcoyotl ";Mexico;Denmark;6;Uruguay;1;" "
1986;1986-06-08 00:00:00.000;" 16:00 ";Group E;Neza;"Nezahualcoyotl ";Mexico;Uruguay;1;Denmark;6;" "
1986;1986-06-09 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Canada;0;Soviet Union;2;" "
1986;1986-06-09 00:00:00.000;" 12:00 ";Group C;Estadio Irapuato;"Irapuato ";Mexico;Soviet Union;2;Canada;0;" "
1986;1986-06-09 00:00:00.000;" 12:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;France;3;Hungary;0;" "
1986;1986-06-09 00:00:00.000;" 12:00 ";Group C;Nou Camp - Estadio Leï¿½n;"Leon ";Mexico;Hungary;0;France;3;" "
1986;1986-06-10 00:00:00.000;" 12:00 ";Group A;Cuauhtemoc;"Puebla ";Mexico;Italy;3;Korea Republic;2;" "
1986;1986-06-10 00:00:00.000;" 12:00 ";Group A;Cuauhtemoc;"Puebla ";Mexico;Korea Republic;2;Italy;3;" "
1986;1986-06-10 00:00:00.000;" 12:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Argentina;2;Bulgaria;0;" "
1986;1986-06-10 00:00:00.000;" 12:00 ";Group A;Estadio Olï¿½mpico Universitario;"Mexico City ";Mexico;Bulgaria;0;Argentina;2;" "
1986;1986-06-11 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Belgium;2;Paraguay;2;" "
1986;1986-06-11 00:00:00.000;" 12:00 ";Group B;Bombonera - Estadio Nemesio Diez;"Toluca ";Mexico;Paraguay;2;Belgium;2;" "
1986;1986-06-11 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Iraq;0;Mexico;1;" "
1986;1986-06-11 00:00:00.000;" 12:00 ";Group B;Estadio Azteca;"Mexico City ";Mexico;Mexico;1;Iraq;0;" "
1986;1986-06-11 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;England;3;Poland;0;" "
1986;1986-06-11 00:00:00.000;" 16:00 ";Group F;Tecnologico;"Monterrey ";Mexico;Poland;0;England;3;" "
1986;1986-06-11 00:00:00.000;" 16:00 ";Group F;Tres de Marzo;"Guadalajara ";Mexico;Morocco;3;Portugal;1;" "
1986;1986-06-11 00:00:00.000;" 16:00 ";Group F;Tres de Marzo;"Guadalajara ";Mexico;Portugal;1;Morocco;3;" "
